tag,eta,s,R,seed,rev_train,nrev_train,rev_test,nrev_test,d_train,se_train,t_train,win_train,d_test,se_test,t_test,win_test,rev_U,nrev_U,proj_rev,proj_nrev,bad_nrev,bad_rev,wall_rev,wall_nrev
within30,1e-06,0.0,32,3000,0.6883778089887641,0.6883778089887641,0.7074022346368715,0.7074022346368715,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,433.471743945815,433.471743945815,0.0,0.0,0,0,0.6543706259999453,0.9028884220001601
within30,1e-06,1.0,32,3000,0.6883778089887641,0.6886850421348314,0.7074022346368715,0.7089734636871509,0.0003072331460674087,0.0007507870353764571,0.409214772752911,0.5,0.0015712290502793262,0.0020872141906255887,0.7527876426560662,0.3125,433.471743945815,432.69077924332646,0.0,0.0,0,0,0.6531894180002382,0.9017373689998749
within30,1e-06,5.0,32,3000,0.6883778089887641,0.7169504915730338,0.7074022346368715,0.7416201117318435,0.028572682584269676,0.00556020142693574,5.138785520584324,0.84375,0.034217877094972066,0.006462616689391032,5.29474031024365,0.8125,433.471743945815,413.52385392813665,0.0,0.0,0,0,0.6539887460003229,0.8987423269995816
between10,0.0001,0.0,32,3000,0.774315308988764,0.774315308988764,0.7737430167597765,0.7737430167597765,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,401.12936556988717,401.12936556988717,0.2909375,0.2909375,0,0,0.6800962310003342,0.9221792739999728
between10,0.0001,1.0,32,3000,0.774315308988764,0.77514922752809,0.7737430167597765,0.7740921787709498,0.0008339185393258543,0.00093932971409523,0.8877804319531096,0.46875,0.0003491620111731944,0.0016049695211703505,0.21755055567571402,0.375,401.12936556988717,401.74725437831523,0.2909375,0.2935,0,0,0.70563161400014,0.9584058880000157
between10,0.0001,5.0,32,3000,0.774315308988764,0.7767292837078652,0.7737430167597765,0.7739175977653631,0.002413974719101132,0.001948079592377056,1.2391561045796844,0.4375,0.0001745810055865972,0.003758367030264378,0.04645129232477236,0.4375,401.12936556988717,401.6037533546157,0.2909375,0.297453125,0,0,0.6909546960000625,0.9321432769997955
between10,3e-05,0.0,32,3000,0.7863851825842697,0.7863851825842697,0.7824720670391062,0.7824720670391062,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,394.47743483735877,394.47743483735877,0.1119375,0.1119375,0,0,0.6855694020000556,0.9169363239998347
between10,3e-05,1.0,32,3000,0.7863851825842697,0.785814606741573,0.7824720670391062,0.7856145251396648,-0.000570575842696628,0.0008457572086173702,-0.6746331416192076,0.40625,0.0031424581005586663,0.0019900357333218167,1.5790963186943372,0.4375,394.47743483735877,394.5586086130195,0.1119375,0.117015625,0,0,0.6689107339998372,0.9196331139996801
between10,3e-05,5.0,32,3000,0.7863851825842697,0.7874824438202247,0.7824720670391062,0.7842178770949721,0.0010972612359550528,0.0014986536646094326,0.7321646500901277,0.625,0.0017458100558659234,0.003117328084221242,0.5600341089224987,0.4375,394.47743483735877,394.66513794223124,0.1119375,0.121765625,0,0,0.6736874080002053,0.9177843939996819
between10,1e-05,0.0,32,3000,0.765186095505618,0.765186095505618,0.7573324022346368,0.7573324022346368,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,405.52087250756273,405.52087250756273,0.003984375,0.003984375,0,0,0.65311533699969,0.9127159260001463
between10,1e-05,1.0,32,3000,0.765186095505618,0.7707601825842696,0.7573324022346368,0.7613477653631285,0.005574087078651674,0.002995679403072714,1.8607088171498753,0.53125,0.004015363128491618,0.004734499151688645,0.8481072653819075,0.4375,405.52087250756273,404.420712673601,0.003984375,0.004296875,0,0,0.6803392399997392,0.9212294570002086
between10,1e-05,5.0,32,3000,0.765186095505618,0.7816011235955056,0.7573324022346368,0.7795041899441341,0.01641502808988762,0.0032485054476289127,5.0531016045760255,0.78125,0.022171787709497202,0.005063625881098628,4.378638594185933,0.75,405.52087250756273,402.3294664024753,0.003984375,0.00628125,0,0,0.6681108009997843,0.909583893999752
between10,3e-06,0.0,32,3000,0.7066801264044944,0.7066801264044944,0.707576815642458,0.707576815642458,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,448.8344308879658,448.8344308879658,0.0,0.0,0,0,0.6504148670001086,0.8939119899996513
between10,3e-06,1.0,32,3000,0.7066801264044944,0.7078212780898877,0.707576815642458,0.7091480446927374,0.001141151685393263,0.0026921886546914945,0.4238750814897965,0.34375,0.0015712290502793297,0.0033862676492739086,0.46400025426703534,0.34375,448.8344308879658,448.4918392979854,0.0,0.0,0,0,0.6456994350000969,0.8970911910000723
between10,3e-06,5.0,32,3000,0.7066801264044944,0.7159849016853932,0.707576815642458,0.7163058659217877,0.009304775280898885,0.007254445493153571,1.282630807506973,0.59375,0.00872905027932961,0.009468998303377288,0.9218557232412047,0.59375,448.8344308879658,446.7060044052573,0.0,0.0,0,0,0.6573608079997939,0.9071518669998113
between10,1e-06,0.0,32,3000,0.6082338483146067,0.6082338483146067,0.6120810055865922,0.6120810055865922,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,485.6822187739025,485.6822187739025,0.0,0.0,0,0,0.6491454989995873,0.9048452069996529
between10,1e-06,1.0,32,3000,0.6082338483146067,0.6107356039325842,0.6120810055865922,0.6119064245810055,0.0025017556179775247,0.001498653664609433,1.6693354022054936,0.4375,-0.000174581005586592,0.0016730536869853992,-0.10434871692680808,0.25,485.6822187739025,485.5422804908762,0.0,0.0,0,0,0.6536531350002406,0.8993772960002389
between10,1e-06,5.0,32,3000,0.6082338483146067,0.6142029494382022,0.6120810055865922,0.6143505586592178,0.005969101123595513,0.003642984063938851,1.6385196912285223,0.53125,0.002269553072625684,0.005133815430174873,0.4420792105781598,0.40625,485.6822187739025,485.1037030665615,0.0,0.0,0,0,0.654255218000344,0.9109543520003172
w10_lam50,0.0001,0.0,32,3000,0.7638254915730336,0.7638254915730336,0.7849162011173184,0.7849162011173184,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,432.9539786041149,432.9539786041149,3.125e-05,3.125e-05,0,0,0.6616871989999709,0.8940570929999012
w10_lam50,0.0001,1.0,32,3000,0.7638254915730336,0.7652299859550562,0.7849162011173184,0.785963687150838,0.0014044943820224684,0.0006015889690508112,2.3346411823981477,0.5,0.001047486033519552,0.001134018176807253,0.9236942184371982,0.25,432.9539786041149,433.18488970202,3.125e-05,4.6875e-05,0,0,0.6491169569999329,0.8979002350001792
w10_lam50,0.0001,5.0,32,3000,0.7638254915730336,0.7579441713483146,0.7849162011173184,0.78125,-0.005881320224719096,0.007080124632042093,-0.8306803241997125,0.5625,-0.0036662011173184406,0.007798869122841864,-0.47009394048947667,0.625,432.9539786041149,464.97256665688224,3.125e-05,0.5085,0,0,0.6526722919998065,0.9309442619996844
w10_lam50,3e-05,0.0,32,3000,0.761499297752809,0.761499297752809,0.7826466480446927,0.7826466480446927,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,429.9380374483285,429.9380374483285,0.0,0.0,0,0,0.6537837000000764,0.9007127549998586
w10_lam50,3e-05,1.0,32,3000,0.761499297752809,0.7614554073033708,0.7826466480446927,0.7822974860335196,-4.389044943819628e-05,0.0006258393046231326,-0.07013054168054561,0.40625,-0.00034916201117319093,0.0009022591856293037,-0.38698637457446217,0.21875,429.9380374483285,429.71250190860667,0.0,0.0,0,0,0.6564282039998943,0.900869516000057
w10_lam50,3e-05,5.0,32,3000,0.761499297752809,0.7645277387640449,0.7826466480446927,0.7856145251396649,0.003028441011235967,0.0012423851018119232,2.437602484784483,0.6875,0.0029678770949720587,0.0022712852255759005,1.3066950207539576,0.46875,429.9380374483285,431.36373837822237,0.0,0.0,0,0,0.658918864000043,0.9178313560000788
w10_lam50,1e-05,0.0,32,3000,0.7423630617977528,0.7423630617977528,0.7660614525139664,0.7660614525139664,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,432.0907770697539,432.0907770697539,0.0,0.0,0,0,0.6648571589998937,0.9013577880000412
w10_lam50,1e-05,1.0,32,3000,0.7423630617977528,0.7433725421348315,0.7660614525139664,0.7669343575418994,0.0010094803370786429,0.0005648841707974091,1.78705722210914,0.5,0.0008729050279329721,0.0010375838500936553,0.8412862515681804,0.34375,432.0907770697539,431.8615442584055,0.0,0.0,0,0,0.6520751250000103,0.8958820249999917
w10_lam50,1e-05,5.0,32,3000,0.7423630617977528,0.7500438904494382,0.7660614525139664,0.7747905027932961,0.00768082865168539,0.001817923471933656,4.225056098492191,0.71875,0.008729050279329624,0.002352302597630735,3.7108534795317656,0.625,432.0907770697539,431.50647672623694,0.0,0.0,0,0,0.6519082489999164,0.9020569780000187
w10_lam50,3e-06,0.0,32,3000,0.7097963483146067,0.7097963483146067,0.7292248603351956,0.7292248603351956,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,444.42330926929515,444.42330926929515,0.0,0.0,0,0,0.6544027750001078,0.89969146500016
w10_lam50,3e-06,1.0,32,3000,0.7097963483146067,0.7110691713483146,0.7292248603351956,0.7314944134078213,0.0012728230337078726,0.0005927963020084879,2.1471507656092763,0.5625,0.002269553072625694,0.001324011677090459,1.714148834104757,0.34375,444.42330926929515,444.2948388110733,0.0,0.0,0,0,0.6558575829999427,0.9004650330002733
w10_lam50,3e-06,5.0,32,3000,0.7097963483146067,0.7264747191011236,0.7292248603351956,0.7498254189944135,0.01667837078651685,0.0038981045139000205,4.278584816554926,0.75,0.02060055865921787,0.004709200557290122,4.374534150457232,0.6875,444.42330926929515,440.0833970617563,0.0,0.0,0,0,0.6552904330001184,0.8977260269998624
w10_lam50,1e-06,0.0,32,3000,0.6932496488764044,0.6932496488764044,0.710195530726257,0.710195530726257,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,471.6827035432394,471.6827035432394,0.0,0.0,0,0,0.6610269709999557,0.9023722669999188
w10_lam50,1e-06,1.0,32,3000,0.6932496488764044,0.6939518960674158,0.710195530726257,0.7079259776536313,0.0007022471910112411,0.0009289857131547022,0.7559289460184597,0.40625,-0.002269553072625694,0.0012252808961720875,-1.852271654374134,0.15625,471.6827035432394,471.4551311167821,0.0,0.0,0,0,0.6529717339999479,0.9005325290004293
w10_lam50,1e-06,5.0,32,3000,0.6932496488764044,0.7109813904494382,0.710195530726257,0.7327164804469274,0.01773174157303371,0.005400602569707487,3.283289474491754,0.59375,0.022520949720670393,0.006825965363142502,3.2993061819906915,0.625,471.6827035432394,463.35584283419604,0.0,0.0,0,0,0.6659975980001036,0.9074905769998622
w10_tight,0.0001,0.0,32,3000,0.7388518258426966,0.7388518258426966,0.7679818435754191,0.7679818435754191,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,399.642457201586,399.642457201586,0.421875,0.421875,0,0,0.6878820480001195,0.9375817059999463
w10_tight,0.0001,1.0,32,3000,0.7388518258426966,0.7394224016853933,0.7679818435754191,0.7685055865921788,0.0005705758426966349,0.00040801444422195994,1.398420695092455,0.4375,0.0005237430167597742,0.0005807152135440712,0.9018930528156841,0.15625,399.642457201586,399.52055541267544,0.421875,0.42425,0,0,0.7011405170001126,0.9906901600002129
w10_tight,0.0001,5.0,32,3000,0.7388518258426966,0.738061797752809,0.7679818435754191,0.7678072625698324,-0.0007900280898876337,0.0008364854215464508,-0.9444612775522983,0.28125,-0.00017458100558660067,0.0012909249513705853,-0.13523714558406097,0.28125,399.642457201586,400.2689264766874,0.421875,0.4755625,0,0,0.7000805580000815,0.9705463569998756
w10_tight,3e-05,0.0,32,3000,0.7423191713483146,0.7423191713483146,0.7706005586592178,0.7706005586592178,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,398.03407673176764,398.03407673176764,0.23309375,0.23309375,0,0,0.7065433210000265,0.9346411530000296
w10_tight,3e-05,1.0,32,3000,0.7423191713483146,0.7419241573033708,0.7706005586592178,0.7693784916201116,-0.0003950140449438151,0.000384814299921556,-1.0265056288821344,0.28125,-0.0012220670391061492,0.0005458049349066665,-2.239017936536474,0.03125,398.03407673176764,397.8797721937658,0.23309375,0.234296875,0,0,0.6827993250003601,0.936222718999943
w10_tight,3e-05,5.0,32,3000,0.7423191713483146,0.742406952247191,0.7706005586592178,0.7693784916201117,8.778089887639604e-05,0.0006551871114283865,0.13397836640135236,0.4375,-0.0012220670391061457,0.0009628796099915713,-1.269179476255441,0.125,398.03407673176764,397.7476347336277,0.23309375,0.2455625,0,0,0.6843374650002261,0.9336702779996813
w10_tight,1e-05,0.0,32,3000,0.7411780196629214,0.7411780196629214,0.7692039106145252,0.7692039106145252,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,397.97502059829037,397.97502059829037,0.095921875,0.095921875,0,0,0.6752305280001565,0.9312471619996359
w10_tight,1e-05,1.0,32,3000,0.7411780196629214,0.7410463483146068,0.7692039106145252,0.7690293296089385,-0.00013167134831461313,0.0003956427982982895,-0.33280360183718377,0.21875,-0.0001745810055865868,0.00039538000807506126,-0.441552435684718,0.0625,397.97502059829037,397.9879224817512,0.095921875,0.097296875,0,0,0.6754372479999802,0.9259639920001064
w10_tight,1e-05,5.0,32,3000,0.7411780196629214,0.7422752808988764,0.7692039106145252,0.7690293296089385,0.0010972612359550528,0.0007945379788649736,1.3810053957679034,0.53125,-0.0001745810055865868,0.0010184562404453614,-0.17141728692265085,0.25,397.97502059829037,397.8061506159883,0.095921875,0.10671875,0,0,0.679223414000262,0.9303113380001378
w10_tight,3e-06,0.0,32,3000,0.7262991573033708,0.7262991573033708,0.7587290502793297,0.7587290502793297,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,406.12796538065163,406.12796538065163,0.00184375,0.00184375,0,0,0.6561373270001241,0.9094504939998842
w10_tight,3e-06,1.0,32,3000,0.7262991573033708,0.7270891853932584,0.7587290502793297,0.7597765363128492,0.0007900280898876476,0.0003563933787108867,2.2167305485451623,0.46875,0.0010474860335195485,0.0006841000468129475,1.5311883669640518,0.15625,406.12796538065163,406.08222288806326,0.00184375,0.00225,0,0,0.6563340440002321,0.9064043339999444
w10_tight,3e-06,5.0,32,3000,0.7262991573033708,0.7292837078651685,0.7587290502793297,0.7643156424581006,0.0029845505617977636,0.0008431448533106554,3.539783881830932,0.625,0.005586592178770944,0.0018261820327546631,3.0591650112469755,0.5,406.12796538065163,404.00032163902904,0.00184375,0.005078125,0,0,0.6561406490000081,0.9051212639997175
w10_tight,1e-06,0.0,32,3000,0.705714536516854,0.705714536516854,0.7250349162011174,0.7250349162011174,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,420.62521791339134,420.62521791339134,0.0,0.0,0,0,0.6516215709998505,0.9008763199999521
w10_tight,1e-06,1.0,32,3000,0.705714536516854,0.7059778792134832,0.7250349162011174,0.7260824022346368,0.0002633426966292089,0.00033033260096719487,0.7972046835769665,0.375,0.001047486033519545,0.0006841000468129494,1.5311883669640425,0.28125,420.62521791339134,420.56329310375725,0.0,0.0,0,0,0.6514367019999554,0.899033039999722
w10_tight,1e-06,5.0,32,3000,0.705714536516854,0.7091818820224719,0.7250349162011174,0.7292248603351955,0.0034673455056179747,0.0013317999366067943,2.603503281770832,0.625,0.004189944134078211,0.0021578536699996473,1.9417183807829268,0.5,420.62521791339134,419.03762807584803,0.0,0.0,0,0,0.6543735790000937,0.9052598440002839
w10_lp,0.0001,0.0,32,3000,0.7658005617977528,0.7658005617977528,0.7903282122905028,0.7903282122905028,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,379.59338953331815,379.59338953331815,0.2856875,0.2856875,0,0,5.580283345000225,5.85042437500033
w10_lp,0.0001,1.0,32,3000,0.7658005617977528,0.7659322331460674,0.7903282122905028,0.7915502793296089,0.00013167134831459926,0.0007471363750499122,0.1762346911643848,0.375,0.0012220670391061422,0.0007413478761796571,1.648439387732175,0.28125,379.59338953331815,379.5872393544313,0.2856875,0.30396875,0,0,5.589054944000054,5.9501620320002075
w10_lp,0.0001,5.0,32,3000,0.7658005617977528,0.6964536516853933,0.7903282122905028,0.7156075418994414,-0.06934691011235956,0.004051195933787716,-17.117639147984335,0.0,-0.07472067039106146,0.0038351463427262447,-19.4831340746037,0.0,379.59338953331815,437.1684640726801,0.2856875,0.815484375,0,0,5.629217552000227,6.881822112999998
w10_lp,3e-05,0.0,32,3000,0.7681706460674157,0.7681706460674157,0.7929469273743016,0.7929469273743016,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,377.7877971314009,377.7877971314009,0.124515625,0.124515625,0,0,4.616435836000164,4.824031115000253
w10_lp,3e-05,1.0,32,3000,0.7681706460674157,0.7682584269662922,0.7929469273743016,0.7934706703910615,8.778089887640297e-05,0.0005846157694721423,0.15015143870590691,0.5,0.0005237430167597847,0.0007252588463109255,0.722146333579847,0.28125,377.7877971314009,378.04062972609836,0.124515625,0.132578125,0,0,4.6506398259998605,5.001274843999909
w10_lp,3e-05,5.0,32,3000,0.7681706460674157,0.7658883426966292,0.7929469273743016,0.7950418994413407,-0.002282303370786512,0.0009845810671163557,-2.318045153428483,0.34375,0.0020949720670391213,0.0011698650362766975,1.7907809893239826,0.4375,377.7877971314009,378.42226741090553,0.124515625,0.201484375,0,0,4.665048699000181,5.901686011000038
w10_lp,1e-05,0.0,32,3000,0.7577247191011236,0.7577247191011236,0.7861382681564246,0.7861382681564246,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,383.46225676839185,383.46225676839185,0.014,0.014,0,0,1.9414625339995837,2.2055801269998483
w10_lp,1e-05,1.0,32,3000,0.7577247191011236,0.7594364466292135,0.7861382681564246,0.7878840782122905,0.001711727528089891,0.0013477552045509601,1.2700581843868284,0.4375,0.00174581005586592,0.001337678779985867,1.3051040967281884,0.40625,383.46225676839185,381.9515453462012,0.014,0.01984375,0,0,1.9157003100003749,2.5664700480001557
w10_lp,1e-05,5.0,32,3000,0.7577247191011236,0.7628599016853933,0.7861382681564246,0.7920740223463687,0.0051351825842696625,0.001647651250948379,3.1166683977048417,0.75,0.005935754189944135,0.002082734426113692,2.84998131087699,0.625,383.46225676839185,381.2546301546391,0.014,0.04959375,0,0,1.9075765739999042,4.0224443980000615
w10_lp,3e-06,0.0,32,3000,0.7162043539325843,0.7162043539325843,0.7421438547486033,0.7421438547486033,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,412.905511641564,412.905511641564,0.0,0.0,0,0,0.6601991600000474,0.9233116420000442
w10_lp,3e-06,1.0,32,3000,0.7162043539325843,0.721558988764045,0.7421438547486033,0.7496508379888268,0.005354634831460658,0.0022662919943022787,2.3627294474510925,0.65625,0.0075069832402234644,0.003417480812937159,2.196642395710066,0.375,412.905511641564,408.8539143712645,0.0,0.0,0,0,0.6586269089998495,0.9230645450002157
w10_lp,3e-06,5.0,32,3000,0.7162043539325843,0.7365695224719102,0.7421438547486033,0.763268156424581,0.020365168539325844,0.004787026096973982,4.2542422219505465,0.75,0.021124301675977668,0.006254730050684738,3.377332275701504,0.59375,412.905511641564,397.6084626151609,0.0,0.00153125,0,0,0.6602630130000762,1.1406226439999045
w10_lp,1e-06,0.0,32,3000,0.6898700842696629,0.6898700842696629,0.7068784916201117,0.7068784916201117,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,434.083379830029,434.083379830029,0.0,0.0,0,0,0.6564436839998962,0.9221844899998359
w10_lp,1e-06,1.0,32,3000,0.6898700842696629,0.6922401685393258,0.7068784916201117,0.7103701117318435,0.002370084269662915,0.00211186768755619,1.12226929917448,0.5,0.0034916201117318538,0.0026870916406655765,1.2994049249719672,0.40625,434.083379830029,431.46514219626386,0.0,0.0,0,0,0.6616555180003161,0.9188023209999301
w10_lp,1e-06,5.0,32,3000,0.6898700842696629,0.7175210674157304,0.7068784916201117,0.7412709497206704,0.0276509831460674,0.006221746188176437,4.444248014908458,0.78125,0.034392458100558666,0.008035315960658427,4.280162506234602,0.6875,434.083379830029,411.96743081540893,0.0,0.0,0,0,0.6549899250003364,0.9169414130001314
